id,title,description,product_type,alias,mrp,price_display_amount,discount_percentage,product_tags,product_collections
15031,Jessie|Ditsy Print Pleated Shirt,"Tan ditsy print pleated shirt. Long, cuffed sleeves. Features mocha buttons. Made from printed tencel, the shirt is sustainable, smooth to touch and provides long-lasting comfort.",Shirt,virgio,1990,1990,0,"Colour:Tan, Fabric:Tencel, Gender:Women, GID_VWWSH25016272, GroupID:VWWSH25016272, Print:Floral, StyleID:VWWSH2501627201","ALL COLLECTIONS, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Office To Off-Duty, Shirts and Blouses, The Classic Edit, The Galentines Brunch, The Pantone Collection, Tops, Topwear veronica, Vacation Vibe, Work Wear"
15032,Esha|Lace Detail Flared Dress,"Kingree lace detail flared mini tan colour dress. Floral print, with a sweetheart neckline. Short, puff sleeves. Crafted from a viscose-linen blend for lasting durability and timeless style.",Dress,virgio,2390,1675,29.92,"Colour:Tan, Fabric:Linen Blend, Gender:Women, GID_VWWDR25036274, GroupID:VWWDR25036274, Print:Floral, StyleID:VWWDR2503627401","ALL COLLECTIONS, All Dresses, Brunch Ready, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, The Galentines Brunch, The Pantone Collection, Vacation Vibe"
15034,Eliya|Colour Blocked Layered Dress,"Black and brown colour-blocked layered dress. Fit and flared silhouette. Crafted from 100% cotton, the dress is sustainable and eco-friendly",Dress,virgio,2590,1815,29.92,"Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWDR25016288, GroupID:VWWDR25016288, Print:Colourblocked, StyleID:VWWDR2501628801","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Chasing Butterflies, Cotton Collection, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, Office To Off-Duty, The Apple Closet, The Galentines Brunch, The Hourglass Closet, The Pantone Collection, Unstoppably You!, Vacation Vibe"
15035,Heera|Brown Straight Fit Trousers,"Brown straight fit trousers. Features pockets, with a zip closure. Crafted from cotton, the trousers are sustainable and eco-friendly",Trouser,virgio,2790,2515,9.86,"Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWTR25016276, GroupID:VWWTR25016276, Print:Solid, StyleID:VWWTR2501627601","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, The Pantone Collection, trousers, Work Wear"
15041,Navya|Colour Block Bow Tie-Up Top,"Black and brown colour-blocked top. Bow tie-up detail on the front. Blouson fit throughout, with a straight hem. Crafted from 100% cotton, the top is sustainable and eco-friendly",Top,virgio,1990,1195,39.95,"Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWTO25016285, GroupID:VWWTO25016285, Print:Colourblocked, StyleID:VWWTO2501628501","ALL COLLECTIONS, Bows, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Mocha Mousse, Natural Fabrics, Party Wear, Santa's Chic List, The Figure, The Galentines Brunch, The Hourglass Closet, The Pantone Collection, The Pear Closet, Tops, Topwear, Topwear veronica, Vacation Vibe, Work Wear"
15044,Kristen|Trucotton Lace Detail Midi Dress,"Purple midi dress featuring intricate lace details. Designed with a strappy, sleeveless silhouette and a fit-and-flare shape for a flattering and feminine look. Made from 100% cotton, this dress is sustainable and eco-friendly.",Dress,virgio,2990,2990,0,"Colour:Purple, Fabric:Cotton, Gender:Women, GID_VWWDR24436028, GroupID:VWWDR24436028, Print:Solid, StyleID:VWWDR2443602802","ALL COLLECTIONS, All Dresses, Boho'Scape, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Modern Muse, Natural Fabrics, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The White Lotus, Threads of Freedom, Unstoppably You!, Vacation Vibe"
15046,Kandace|Cotton+ Crochet & Flared Hem Crop Top,"Black crochet crop top with a round neckline and long, flared sleeves. Designed with a fit-and-flare silhouette, it features a crochet pattern with a flared hem. Made from a sustainable cotton-nylon blend, this top is eco-friendly and perfect for adding a touch of sophistication to your wardrobe.",Top,virgio,2590,1555,39.96,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24436035, GroupID:VWWTO24436035, Print:Solid, StyleID:VWWTO2443603502","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Modern Muse, Natural Fabrics, Party Wear, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Tops, Topwear, Topwear veronica, Vacation Vibe"
15049,Courtney|Trucotton Sleeveless Top With Flared Hem,"Pink sleeveless crop top with lace embroidery, square neckline, and a flared hem. Made from sustainable cotton, this top offers a feminine silhouette and eco-friendly design.",Top,virgio,1990,1795,9.8,"Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWTO24436038, GroupID:VWWTO24436038, Print:Solid, StyleID:VWWTO2443603801","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Kiss & Tell, Modern Muse, Natural Fabrics, Pink Bloom, Pink Snow, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The Rectangle Closet, The Virgio Promise, The White Lotus, Tops, Topwear, Topwear veronica, Vacation Vibe"
15050,Jacqueline|Trucotton Pintuck Detail Lace Shirt,"Black drop shoulder shirt with lace and embroidery details. Featuring a mandarin collar and a button closure on the front. Long puff sleeves with pin tuck detailing. Made from sustainable cotton, this eco-friendly shirt offers a stylish and comfortable fit.",Top,virgio,2190,2190,0,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSH24436020, GroupID:VWWSH24436020, Print:Solid, StyleID:VWWSH2443602002","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Modern Muse, Natural Fabrics, Party Wear, Shirts and Blouses, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Tops, Topwear veronica, Vacation Vibe, Work Wear"
15052,Jayla|Trucotton Front Ruffled Embroidery Top,"White embroidered crop top with ruffles. Featuring a round neck and short puff sleeves. Crafted from sustainable cotton, this eco-friendly top combines a flattering fit-and-flare silhouette with delicate embroidery",Top,virgio,2390,1435,39.96,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWTO24436023, GroupID:VWWTO24436023, Print:Solid, StyleID:VWWTO2443602301","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Modern Muse, Natural Fabrics, Pink Snow, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe, White Bloom"
15053,Lindsey|Embroidered Lace Two-Piece Top,"Blue tie up top with lace and embroidery details with cami inside. Mandarin Collar with long, puff sleeves. Flared hemline. Crafted from cotton, the top is sustainable and eco-friendly",Top,virgio,2590,2335,9.85,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24436032, GroupID:VWWTO24436032, Print:Solid, StyleID:VWWTO2443603201","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Kalki Koechlin | Shop The Look, Midnight Sapphire, Modern Muse, Mystic Blue, Natural Fabrics, The Galentines Brunch, The Virgio Promise, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe"
15056,Phyllis|Trucotton Crochet Mini Skirt With Fringes,"Black mini crochet skirt with fringes, adding a bold touch to your wardrobe. Regular fit for comfort and style. Crafted from 100% cotton, ensuring sustainability and eco-friendliness.",Skirt,virgio,1990,1990,0,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSK24436045, GroupID:VWWSK24436045, Print:Solid, StyleID:VWWSK2443604501","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Modern Muse, Natural Fabrics, Skirts | Shorts, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Vacation Vibe"
15057,Kelly|Trucotton Crochet Mini Skirt With Fringes,"White mini crochet skirt with fringes, offering a fun and stylish look. Regular fit for a comfortable wear. Crafted from 100% cotton, making it sustainable and eco-friendly.",Skirt,virgio,1990,1990,0,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWSK24436045, GroupID:VWWSK24436045, Print:Solid, StyleID:VWWSK2443604502","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Modern Muse, Natural Fabrics, Pink Snow, Skirts | Shorts, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Threads of Freedom, Vacation Vibe, White Bloom"
15059,Juliana|Blue Lace Peplum Crop Top,"Blue crochet crop top. Round neckline. Long, flared sleeves. Crafted from a cotton nylon blend, the top is sustainable and eco-friendly",Top,virgio,2590,2335,9.85,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24436035, GroupID:VWWTO24436035, Print:Solid, StyleID:VWWTO2443603501","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Modern Muse, Mystic Blue, Natural Fabrics, The Galentines Brunch, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe"
15060,Lottie|Viscose+ Lapel Collar Crop Lace Shirt,"White crop shirt featuring crochet details with a lapel collar. The shirt has short regular sleeves and a straight hem, offering a classic and timeless look. Crafted from a viscose-nylon blend, the shirt is durable and long-lasting.",Top,virgio,2190,2190,0,"Colour:White, Fabric:Viscose, Gender:Women, GID_VWWSH24436034, GroupID:VWWSH24436034, Print:Solid, StyleID:VWWSH2443603402","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Lounge Wear, Modern Muse, Natural Fabrics, Pink Snow, Shirts and Blouses, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Threads of Freedom, Tops, Topwear veronica, Vacation Vibe, Viscose Collection, White Bloom, Work Wear"
15061,Katherine|Trucotton Tie Up Top With Lace Embroidery,"Purple embroidered tie-up top with lace details. Features a round neckline and sleeveless design, this cropped top is perfect for warm days. Made from sustainable cotton, it combines style with eco-friendly craftsmanship.",Top,virgio,1590,1435,9.75,"Colour:Purple, Fabric:Cotton, Gender:Women, GID_VWWTO24436039, GroupID:VWWTO24436039, Print:Solid, StyleID:VWWTO2443603901","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Modern Muse, Natural Fabrics, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The White Lotus, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe"
15063,Pamela|Trucotton Side Lace Detail Pullup Pants,Black pull-up straight pants featuring delicate lace detail at the side hem. Regular fit designed for comfort and a flattering silhouette. Crafted from 100% cotton,Trouser,virgio,2190,1315,39.95,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTR24436043, GroupID:VWWTR24436043, Print:Solid, StyleID:VWWTR2443604301","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Modern Muse, Natural Fabrics, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, trousers, Vacation Vibe"
15064,Jennifer|Trucotton Gathered Hem Crochet Skirt,"White gathered maxi skirt with crochet lace detail. The flared design provides an elegant silhouette. Made from sustainable cotton, this skirt is eco-friendly",Skirt,virgio,3190,3190,0,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWSK24436027, GroupID:VWWSK24436027, Print:Solid, StyleID:VWWSK2443602701","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Modern Muse, Natural Fabrics, Pink Snow, Skirts | Shorts, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The White Lotus, Threads of Freedom, Vacation Vibe, White Bloom"
15066,Mabel|Viscose+ Lapel Collar Crop Lace Shirt,"Black crop shirt featuring crochet details with a lapel collar. The shirt has short regular sleeves and a straight hem, offering a sleek and versatile style. Crafted from a viscose-nylon blend, the shirt is durable and long-lasting.",Top,virgio,2190,2190,0,"Colour:Black, Fabric:Viscose, Gender:Women, GID_VWWSH24436034, GroupID:VWWSH24436034, Print:Solid, StyleID:VWWSH2443603401","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Modern Muse, Natural Fabrics, Party Wear, Shirts and Blouses, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Tops, Topwear veronica, Vacation Vibe, Viscose Collection, Work Wear"
15067,Jenny|Embroidered Ruffled Top,"Purple embroidered crop top with ruffles. Round neck. Short, puff sleeves. Crafted from cotton, the shirt is sustainable and eco-friendly",Top,virgio,2390,2155,9.83,"Colour:Purple, Fabric:Cotton, Gender:Women, GID_VWWTO24436023, GroupID:VWWTO24436023, Print:Solid, StyleID:VWWTO2443602302","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Lounge Wear, Modern Muse, Natural Fabrics, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, Tops, Topwear, Topwear veronica, Vacation Vibe"
15069,Kimberly|Trucotton Lace Detail Midi Dress,"Pink midi dress featuring delicate lace details. Designed with a strappy, sleeveless silhouette and a fit-and-flare cut for a flattering look. Crafted from 100% cotton",Dress,virgio,2990,2990,0,"Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWDR24436028, GroupID:VWWDR24436028, Print:Solid, StyleID:VWWDR2443602801","ALL COLLECTIONS, All Dresses, Boho'Scape, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Kiss & Tell, Modern Muse, Natural Fabrics, Pink Bloom, Pink Snow, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The White Lotus, Unstoppably You!, Vacation Vibe"
15070,Amabel|Trucotton Strappy Squareneck Knit Top,"Black strappy square neck crop top with knitted structure and mesh detailing. Regular fit with a straight hem. Made from sustainable cotton, this top is the perfect blend of style and eco-conscious design.",Top,virgio,1590,955,39.94,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24320503, GroupID:VWWTO24320503, Print:Solid, StyleID:VWWTO2432050302","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Cozy Winter, Crimson Night, Elevated Essentials, Flash Sale, Hidden Gems, Inventory, Just In!, Midnight Sapphire, Natural Fabrics, Snug Season, Tops, Topwear, Topwear veronica"
15071,Tracey|Multicolour Knit Top,"Multicolour knit top, with blue being the primary colour. Round neckline. Regular fit. Crafted from cotton, the top is sustainable and eco-friendly",Top,virgio,1590,1435,9.75,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24320501, GroupID:VWWTO24320501, Print:Striped, StyleID:VWWTO2432050101","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Cozy Winter, Earth-friendly Fabrics, Elevated Essentials, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mystic Blue, Natural Fabrics, Snug Season, Threads of Freedom, Tops, Topwear, Topwear veronica"
15073,Illyrial|Trucotton Multicolour Sleeveless Knit Top,"Multicolour knit top, with green being the primary color. Features a round neckline and sleeveless design. Regular fit, crafted from cotton, offering both sustainability and eco-friendliness.",Top,virgio,1590,955,39.94,"Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWTO24320501, GroupID:VWWTO24320501, Print:Striped, StyleID:VWWTO2432050102","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Cozy Winter, Elevated Essentials, Flash Sale, Green Breeze, Hidden Gems, Inventory, Just In!, Lounge Wear, Natural Fabrics, Snug Season, Threads of Freedom, Tops, Topwear, Topwear veronica"
